Null value: -9999.9	
Date (GMT)	Salinity(psu)
2021 09 14 19	36.245
2021 09 14 20	36.245
2021 09 14 21	36.245
2021 09 14 22	36.245
2021 09 14 23	36.245
2021 09 15 00	36.356
2021 09 15 01	36.356
2021 09 15 02	36.356
2021 09 15 03	36.356
2021 09 15 04	36.356
2021 09 15 05	36.356
2021 09 15 06	36.356
2021 09 15 07	36.356
2021 09 15 08	36.356
2021 09 15 09	36.356
2021 09 15 10	36.356
2021 09 15 11	36.356
2021 09 15 12	36.356
2021 09 15 13	36.356
2021 09 15 14	36.356
2021 09 15 15	36.356
2021 09 15 16	36.356
2021 09 15 17	36.356
2021 09 15 18	36.356
2021 09 15 19	36.356
2021 09 15 20	36.356
2021 09 15 21	36.356
2021 09 15 22	36.356
2021 09 15 23	36.356
2021 09 16 00	36.377
2021 09 16 01	36.377
2021 09 16 02	36.377
2021 09 16 03	36.377
2021 09 16 04	36.377
2021 09 16 05	36.377
2021 09 16 06	36.377
2021 09 16 07	36.377
2021 09 16 08	36.377
2021 09 16 09	36.377
2021 09 16 10	36.377
2021 09 16 11	36.377
2021 09 16 12	36.377
2021 09 16 13	36.377
2021 09 16 14	36.377
2021 09 16 15	36.377
2021 09 16 16	36.377
2021 09 16 17	36.377
2021 09 16 18	36.377
2021 09 16 19	36.377
2021 09 16 20	36.377
2021 09 16 21	36.377
2021 09 16 22	36.377
2021 09 16 23	36.377
2021 09 17 00	36.391
2021 09 17 01	36.391
2021 09 17 02	36.391
2021 09 17 03	36.391
2021 09 17 04	36.391
2021 09 17 05	36.391
2021 09 17 06	36.391
2021 09 17 07	36.391
2021 09 17 08	36.391
2021 09 17 09	36.391
2021 09 17 10	36.391
2021 09 17 11	36.391
2021 09 17 12	36.391
2021 09 17 13	36.391
2021 09 17 14	36.391
2021 09 17 15	36.391
2021 09 17 16	36.391
2021 09 17 17	36.391
2021 09 17 18	36.391
2021 09 17 19	36.391
2021 09 17 20	36.391
2021 09 17 21	36.391
2021 09 17 22	36.391
2021 09 17 23	36.391
2021 09 18 00	36.403
2021 09 18 01	36.403
2021 09 18 02	36.403
2021 09 18 03	36.403
2021 09 18 04	36.403
2021 09 18 05	36.403
2021 09 18 06	36.403
2021 09 18 07	36.403
2021 09 18 08	36.403
2021 09 18 09	36.403
2021 09 18 10	36.403
2021 09 18 11	36.403
2021 09 18 12	36.403
2021 09 18 13	36.403
2021 09 18 14	36.403
2021 09 18 15	36.403
2021 09 18 16	36.403
2021 09 18 17	36.403
2021 09 18 18	36.403
2021 09 18 19	36.403
2021 09 18 20	36.403
2021 09 18 21	36.403
2021 09 18 22	36.403
2021 09 18 23	36.403
2021 09 20 00	36.352
2021 09 20 01	36.352
2021 09 20 02	36.352
2021 09 20 03	36.352
2021 09 20 04	36.352
2021 09 20 05	36.352
2021 09 20 06	36.352
2021 09 20 07	36.352
2021 09 20 08	36.352
2021 09 20 09	36.352
2021 09 20 10	36.352
2021 09 20 11	36.352
2021 09 20 12	36.352
2021 09 20 13	36.352
2021 09 20 14	36.352
2021 09 20 15	36.352
2021 09 20 16	36.352
2021 09 20 17	36.352
2021 09 20 18	36.352
2021 09 20 19	36.352
2021 09 20 20	36.352
2021 09 20 21	36.352
2021 09 20 22	36.352
2021 09 20 23	36.352
2021 09 21 00	36.34
2021 09 21 01	36.34
2021 09 21 02	36.34
2021 09 21 03	36.34
2021 09 21 04	36.34
2021 09 21 05	36.34
2021 09 21 06	36.34
2021 09 21 07	36.34
2021 09 21 08	36.34
2021 09 21 09	36.34
2021 09 21 10	36.34
2021 09 21 11	36.34
2021 09 21 12	36.34
2021 09 21 13	36.34
2021 09 21 14	36.34
2021 09 21 15	36.34
2021 09 21 16	36.34
2021 09 21 17	36.34
2021 09 21 18	36.34
2021 09 21 19	36.34
2021 09 21 20	36.34
2021 09 21 21	36.34
2021 09 21 22	36.34
2021 09 21 23	36.34
2021 09 22 00	36.369
2021 09 22 01	36.369
2021 09 22 02	36.369
2021 09 22 03	36.369
2021 09 22 04	36.369
2021 09 22 05	36.369
2021 09 22 06	36.369
2021 09 22 07	36.369
2021 09 22 08	36.369
2021 09 22 09	36.369
2021 09 22 10	36.369
2021 09 22 11	36.369
2021 09 22 12	36.369
2021 09 22 13	36.369
2021 09 22 14	36.369
2021 09 22 15	36.369
2021 09 22 16	36.369
2021 09 22 17	36.369
2021 09 22 18	36.369
2021 09 22 19	36.369
2021 09 22 20	36.369
2021 09 22 21	36.369
2021 09 22 22	36.369
2021 09 22 23	36.369
2021 09 23 00	36.347
2021 09 23 01	36.347
2021 09 23 02	36.347
2021 09 23 03	36.347
2021 09 23 04	36.347
2021 09 23 05	36.347
2021 09 23 06	36.347
2021 09 23 07	36.347
2021 09 23 08	36.347
2021 09 23 09	36.347
2021 09 23 10	36.347
2021 09 23 11	36.347
2021 09 23 12	36.347
2021 09 23 13	36.347
2021 09 23 14	36.347
2021 09 23 15	36.347
2021 09 23 16	36.347
2021 09 23 17	36.347
2021 09 23 18	36.347
2021 09 23 19	36.347
2021 09 23 20	36.347
2021 09 23 21	36.347
2021 09 23 22	36.347
2021 09 23 23	36.347
2021 09 24 00	36.33
2021 09 24 01	36.33
2021 09 24 02	36.33
2021 09 24 03	36.33
2021 09 24 04	36.33
2021 09 24 05	36.33
2021 09 24 06	36.33
2021 09 24 07	36.33
2021 09 24 08	36.33
2021 09 24 09	36.33
2021 09 24 10	36.33
2021 09 24 11	36.33
2021 09 24 12	36.33
2021 09 24 13	36.33
2021 09 24 14	36.33
2021 09 24 15	36.33
2021 09 24 16	36.33
2021 09 24 17	36.33
2021 09 24 18	36.33
2021 09 24 19	36.33
2021 09 24 20	36.33
2021 09 24 21	36.33
2021 09 24 22	36.33
2021 09 24 23	36.33
2021 09 25 00	36.278
2021 09 25 01	36.278
2021 09 25 02	36.278
2021 09 25 03	36.278
2021 09 25 04	36.278
2021 09 25 05	36.278
2021 09 25 06	36.278
2021 09 25 07	36.278
2021 09 25 08	36.278
2021 09 25 09	36.278
2021 09 25 10	36.278
2021 09 25 11	36.278
2021 09 25 12	36.278
2021 09 25 13	36.278
2021 09 25 14	36.278
2021 09 25 15	36.278
2021 09 25 16	36.278
2021 09 25 17	36.278
2021 09 25 18	36.278
2021 09 25 19	36.278
2021 09 25 20	36.278
2021 09 25 21	36.278
2021 09 25 22	36.278
2021 09 25 23	36.278
2021 09 26 00	36.289
2021 09 26 01	36.289
2021 09 26 02	36.289
2021 09 26 03	36.289
2021 09 26 04	36.289
2021 09 26 05	36.289
2021 09 26 06	36.289
2021 09 26 07	36.289
2021 09 26 08	36.289
2021 09 26 09	36.289
2021 09 26 10	36.289
2021 09 26 11	36.289
2021 09 26 12	36.289
2021 09 26 13	36.289
2021 09 26 14	36.289
2021 09 26 15	36.289
2021 09 26 16	36.289
2021 09 26 17	36.289
2021 09 26 18	36.289
2021 09 26 19	36.289
2021 09 26 20	36.289
2021 09 26 21	36.289
2021 09 26 22	36.289
2021 09 26 23	36.289
2021 09 27 00	36.292
2021 09 27 01	36.292
2021 09 27 02	36.292
2021 09 27 03	36.292
2021 09 27 04	36.292
2021 09 27 05	36.292
2021 09 27 06	36.292
2021 09 27 07	36.292
2021 09 27 08	36.292
2021 09 27 09	36.292
2021 09 27 10	36.292
2021 09 27 11	36.292
2021 09 27 12	36.292
2021 09 27 13	36.292
2021 09 27 14	36.292
2021 09 27 15	36.292
2021 09 27 16	36.292
2021 09 27 17	36.292
2021 09 27 18	36.292
2021 09 27 19	36.292
2021 09 27 20	36.292
2021 09 27 21	36.292
2021 09 27 22	36.292
2021 09 27 23	36.292
2021 09 28 00	36.292
2021 09 28 01	36.292
2021 09 28 02	36.292
2021 09 28 03	36.292
2021 09 28 04	36.292
2021 09 28 05	36.292
2021 09 28 06	36.292
2021 09 28 07	36.292
2021 09 28 08	36.292
2021 09 28 09	36.292
2021 09 28 10	36.292
2021 09 28 11	36.292
2021 09 28 12	36.292
2021 09 28 13	36.292
2021 09 28 14	36.292
2021 09 28 15	36.292
2021 09 28 16	36.292
2021 09 28 17	36.292
2021 09 28 18	36.292
2021 09 28 19	36.292
2021 09 28 20	36.292
2021 09 28 21	36.292
2021 09 28 22	36.292
2021 09 28 23	36.292
2021 09 29 00	36.348
2021 09 29 01	36.348
2021 09 29 02	36.348
2021 09 29 03	36.348
2021 09 29 04	36.348
2021 09 29 05	36.348
2021 09 29 06	36.348
2021 09 29 07	36.348
2021 09 29 08	36.348
2021 09 29 09	36.348
2021 09 29 10	36.348
2021 09 29 11	36.348
2021 09 29 12	36.348
2021 09 29 13	36.348
2021 09 29 14	36.348
2021 09 29 15	36.348
2021 09 29 16	36.348
2021 09 29 17	36.348
2021 09 29 18	36.348
2021 09 29 19	36.348
2021 09 29 20	36.348
2021 09 29 21	36.348
2021 09 29 22	36.348
2021 09 29 23	36.348
2021 09 30 00	36.349
2021 09 30 01	36.349
2021 09 30 02	36.349
2021 09 30 03	36.349
2021 09 30 04	36.349
2021 09 30 05	36.349
2021 09 30 06	36.349
2021 09 30 07	36.349
2021 09 30 08	36.349
2021 09 30 09	36.349
2021 09 30 10	36.349
2021 09 30 11	36.349
2021 09 30 12	36.349
2021 09 30 13	36.349
2021 09 30 14	36.349
2021 09 30 15	36.349
2021 09 30 16	36.349
2021 09 30 17	36.349
2021 09 30 18	36.349
2021 09 30 19	36.349
2021 09 30 20	36.349
2021 09 30 21	36.349
2021 09 30 22	36.349
2021 09 30 23	36.349
2021 10 01 00	36.348
2021 10 01 01	36.348
2021 10 01 02	36.348
2021 10 01 03	36.348
2021 10 01 04	36.348
2021 10 01 05	36.348
2021 10 01 06	36.348
2021 10 01 07	36.348
2021 10 01 08	36.348
2021 10 01 09	36.348
2021 10 01 10	36.348
2021 10 01 11	36.348
2021 10 01 12	36.348
2021 10 01 13	36.348
2021 10 01 14	36.348
2021 10 01 15	36.348
2021 10 01 16	36.348
2021 10 01 17	36.348
2021 10 01 18	36.348
2021 10 01 19	36.348
2021 10 01 20	36.348
2021 10 01 21	36.348
2021 10 01 22	36.348
2021 10 01 23	36.348
2021 10 02 00	36.352
2021 10 02 01	36.352
2021 10 02 02	36.352
2021 10 02 03	36.352
2021 10 02 04	36.352
2021 10 02 05	36.352
2021 10 02 06	36.352
2021 10 02 07	36.352
2021 10 02 08	36.352
2021 10 02 09	36.352
2021 10 02 10	36.352
2021 10 02 11	36.352
2021 10 02 12	36.352
2021 10 02 13	36.352
2021 10 02 14	36.352
2021 10 02 15	36.352
2021 10 02 16	36.352
2021 10 02 17	36.352
2021 10 02 18	36.352
2021 10 02 19	36.352
2021 10 02 20	36.352
2021 10 02 21	36.352
2021 10 02 22	36.352
2021 10 02 23	36.352
2021 10 03 00	36.356
2021 10 03 01	36.356
2021 10 03 02	36.356
2021 10 03 03	36.356
2021 10 03 04	36.356
2021 10 03 05	36.356
2021 10 03 06	36.356
2021 10 03 07	36.356
2021 10 03 08	36.356
2021 10 03 09	36.356
2021 10 03 10	36.356
2021 10 03 11	36.356
2021 10 03 12	36.356
2021 10 03 13	36.356
2021 10 03 14	36.356
2021 10 03 15	36.356
2021 10 03 16	36.356
2021 10 03 17	36.356
2021 10 03 18	36.356
2021 10 03 19	36.356
2021 10 03 20	36.356
2021 10 03 21	36.356
2021 10 03 22	36.356
2021 10 03 23	36.356
2021 10 04 00	36.228
2021 10 04 01	36.228
2021 10 04 02	36.228
2021 10 04 03	36.228
2021 10 04 04	36.228
2021 10 04 05	36.228
2021 10 04 06	36.228
2021 10 04 07	36.228
2021 10 04 08	36.228
2021 10 04 09	36.228
2021 10 04 10	36.228
2021 10 04 11	36.228
2021 10 04 12	36.228
2021 10 04 13	36.228
2021 10 04 14	36.228
2021 10 04 15	36.228
2021 10 04 16	36.228
2021 10 04 17	36.228
2021 10 04 18	36.228
2021 10 04 19	36.228
2021 10 04 20	36.228
2021 10 04 21	36.228
2021 10 04 22	36.228
2021 10 04 23	36.228
2021 10 05 00	36.285
2021 10 05 01	36.285
2021 10 05 02	36.285
2021 10 05 03	36.285
2021 10 05 04	36.285
2021 10 05 05	36.285
2021 10 05 06	36.285
2021 10 05 07	36.285
2021 10 05 08	36.285
2021 10 05 09	36.285
2021 10 05 10	36.285
2021 10 05 11	36.285
2021 10 05 12	36.285
2021 10 05 13	36.285
2021 10 05 14	36.285
2021 10 05 15	36.285
2021 10 05 16	36.285
2021 10 05 17	36.285
2021 10 05 18	36.285
2021 10 05 19	36.285
2021 10 05 20	36.285
2021 10 05 21	36.285
2021 10 05 22	36.285
2021 10 05 23	36.285
2021 10 06 00	36.393
2021 10 06 01	36.393
2021 10 06 02	36.393
2021 10 06 03	36.393
2021 10 06 04	36.393
2021 10 06 05	36.393
2021 10 06 06	36.393
2021 10 06 07	36.393
2021 10 06 08	36.393
2021 10 06 09	36.393
2021 10 06 10	36.393
2021 10 06 11	36.393
2021 10 06 12	36.393
2021 10 06 13	36.393
2021 10 06 14	36.393
2021 10 06 15	36.393
2021 10 06 16	36.393
2021 10 06 17	36.393
2021 10 06 18	36.393
2021 10 06 19	36.393
2021 10 06 20	36.393
2021 10 06 21	36.393
2021 10 06 22	36.393
2021 10 06 23	36.393
2021 10 07 00	36.401
2021 10 07 01	36.401
2021 10 07 02	36.401
2021 10 07 03	36.401
2021 10 07 04	36.401
2021 10 07 05	36.401
2021 10 07 06	36.401
2021 10 07 07	36.401
2021 10 07 08	36.401
2021 10 07 09	36.401
2021 10 07 10	36.401
2021 10 07 11	36.401
2021 10 07 12	36.401
2021 10 07 13	36.401
2021 10 07 14	36.401
2021 10 07 15	36.401
2021 10 07 16	36.401
2021 10 07 17	36.401
2021 10 07 18	36.401
2021 10 07 19	36.401
2021 10 07 20	36.401
2021 10 07 21	36.401
2021 10 07 22	36.401
2021 10 07 23	36.401
2021 10 08 00	36.415
2021 10 08 01	36.415
2021 10 08 02	36.415
2021 10 08 03	36.415
2021 10 08 04	36.415
2021 10 08 05	36.415
2021 10 08 06	36.415
2021 10 08 07	36.415
2021 10 08 08	36.415
2021 10 08 09	36.415
2021 10 08 10	36.415
2021 10 08 11	36.415
2021 10 08 12	36.415
2021 10 08 13	36.415
2021 10 08 14	36.415
2021 10 08 15	36.415
2021 10 08 16	36.415
2021 10 08 17	36.415
2021 10 08 18	36.415
2021 10 08 19	36.415
2021 10 08 20	36.415
2021 10 08 21	36.415
2021 10 08 22	36.415
2021 10 08 23	36.415
2021 10 09 00	36.42
2021 10 09 01	36.42
2021 10 09 02	36.42
2021 10 09 03	36.42
2021 10 09 04	36.42
2021 10 09 05	36.42
2021 10 09 06	36.42
2021 10 09 07	36.42
2021 10 09 08	36.42
2021 10 09 09	36.42
2021 10 09 10	36.42
2021 10 09 11	36.42
2021 10 09 12	36.42
2021 10 09 13	36.42
2021 10 09 14	36.42
2021 10 09 15	36.42
2021 10 09 16	36.42
2021 10 09 17	36.42
2021 10 09 18	36.42
2021 10 09 19	36.42
2021 10 09 20	36.42
2021 10 09 21	36.42
2021 10 09 22	36.42
2021 10 09 23	36.42
2021 10 10 00	36.417
2021 10 10 01	36.417
2021 10 10 02	36.417
2021 10 10 03	36.417
2021 10 10 04	36.417
2021 10 10 05	36.417
2021 10 10 06	36.417
2021 10 10 07	36.417
2021 10 10 08	36.417
2021 10 10 09	36.417
2021 10 10 10	36.417
2021 10 10 11	36.417
2021 10 10 12	36.417
2021 10 10 13	36.417
2021 10 10 14	36.417
2021 10 10 15	36.417
2021 10 10 16	36.417
2021 10 10 17	36.417
2021 10 10 18	36.417
2021 10 10 19	36.417
2021 10 10 20	36.417
2021 10 10 21	36.417
2021 10 10 22	36.417
2021 10 10 23	36.417
2021 10 11 00	36.41
2021 10 11 01	36.41
2021 10 11 02	36.41
2021 10 11 03	36.41
2021 10 11 04	36.41
2021 10 11 05	36.41
2021 10 11 06	36.41
2021 10 11 07	36.41
2021 10 11 08	36.41
2021 10 11 09	36.41
2021 10 11 10	36.41
2021 10 11 11	36.41
2021 10 11 12	36.41
2021 10 11 13	36.41
2021 10 11 14	36.41
2021 10 11 15	36.41
2021 10 11 16	36.41
2021 10 11 17	36.41
2021 10 11 18	36.41
2021 10 11 19	36.41
2021 10 11 20	36.41
2021 10 11 21	36.41
2021 10 11 22	36.41
2021 10 11 23	36.41
2021 10 12 00	36.372
2021 10 12 01	36.372
2021 10 12 02	36.372
2021 10 12 03	36.372
2021 10 12 04	36.372
2021 10 12 05	36.372
2021 10 12 06	36.372
2021 10 12 07	36.372
2021 10 12 08	36.372
2021 10 12 09	36.372
2021 10 12 10	36.372
2021 10 12 11	36.372
2021 10 12 12	36.372
2021 10 12 13	36.372
2021 10 12 14	36.372
2021 10 12 15	36.372
2021 10 12 16	36.372
2021 10 12 17	36.372
2021 10 12 18	36.372
2021 10 12 19	36.372
2021 10 12 20	36.372
2021 10 12 21	36.372
2021 10 12 22	36.372
2021 10 12 23	36.372
2021 10 13 00	36.384
2021 10 13 01	36.384
2021 10 13 02	36.384
2021 10 13 03	36.384
2021 10 13 04	36.384
2021 10 13 05	36.384
2021 10 13 06	36.384
2021 10 13 07	36.384
2021 10 13 08	36.384
2021 10 13 09	36.384
2021 10 13 10	36.384
2021 10 13 11	36.384
2021 10 13 12	36.384
2021 10 13 13	36.384
2021 10 13 14	36.384
2021 10 13 15	36.384
2021 10 13 16	36.384
2021 10 13 17	36.384
2021 10 13 18	36.384
2021 10 13 19	36.384
2021 10 13 20	36.384
2021 10 13 21	36.384
2021 10 13 22	36.384
2021 10 13 23	36.384
2021 10 14 00	36.441
2021 10 14 01	36.441
2021 10 14 02	36.441
2021 10 14 03	36.441
2021 10 14 04	36.441
2021 10 14 05	36.441
2021 10 14 06	36.441
2021 10 14 07	36.441
2021 10 14 08	36.441
2021 10 14 09	36.441
2021 10 14 10	36.441
2021 10 14 11	36.441
2021 10 14 12	36.441
2021 10 14 13	36.441
2021 10 14 14	36.441
2021 10 14 15	36.441
2021 10 14 16	36.441
2021 10 14 17	36.441
2021 10 14 18	36.441
2021 10 14 19	36.441
2021 10 14 20	36.441
2021 10 14 21	36.441
2021 10 14 22	36.441
2021 10 14 23	36.441
2021 10 15 00	36.446
2021 10 15 01	36.446
2021 10 15 02	36.446
2021 10 15 03	36.446
2021 10 15 04	36.446
2021 10 15 05	36.446
2021 10 15 06	36.446
2021 10 15 07	36.446
2021 10 15 08	36.446
2021 10 15 09	36.446
2021 10 15 10	36.446
2021 10 15 11	36.446
2021 10 15 12	36.446
2021 10 15 13	36.446
2021 10 15 14	36.446
2021 10 15 15	36.446
2021 10 15 16	36.446
2021 10 15 17	36.446
2021 10 15 18	36.446
2021 10 15 19	36.446
2021 10 15 20	36.446
2021 10 15 21	36.446
2021 10 15 22	36.446
2021 10 15 23	36.446
2021 10 16 00	36.461
2021 10 16 01	36.461
2021 10 16 02	36.461
2021 10 16 03	36.461
2021 10 16 04	36.461
2021 10 16 05	36.461
2021 10 16 06	36.461
2021 10 16 07	36.461
2021 10 16 08	36.461
2021 10 16 09	36.461
2021 10 16 10	36.461
2021 10 16 11	36.461
2021 10 16 12	36.461
2021 10 16 13	36.461
2021 10 16 14	36.461
2021 10 16 15	36.461
2021 10 16 16	36.461
2021 10 16 17	36.461
2021 10 16 18	36.461
2021 10 16 19	36.461
2021 10 16 20	36.461
2021 10 16 21	36.461
2021 10 16 22	36.461
2021 10 16 23	36.461
2021 10 17 00	36.451
2021 10 17 01	36.451
2021 10 17 02	36.451
2021 10 17 03	36.451
2021 10 17 04	36.451
2021 10 17 05	36.451
2021 10 17 06	36.451
2021 10 17 07	36.451
2021 10 17 08	36.451
2021 10 17 09	36.451
2021 10 17 10	36.451
2021 10 17 11	36.451
2021 10 17 12	36.451
2021 10 17 13	36.451
2021 10 17 14	36.451
2021 10 17 15	36.451
2021 10 17 16	36.451
2021 10 17 17	36.451
2021 10 17 18	36.451
2021 10 17 19	36.451
2021 10 17 20	36.451
2021 10 17 21	36.451
2021 10 17 22	36.451
2021 10 17 23	36.451
2021 10 18 00	36.344
2021 10 18 01	36.344
2021 10 18 02	36.344
2021 10 18 03	36.344
2021 10 18 04	36.344
2021 10 18 05	36.344
2021 10 18 06	36.344
2021 10 18 07	36.344
2021 10 18 08	36.344
2021 10 18 09	36.344
2021 10 18 10	36.344
2021 10 18 11	36.344
2021 10 18 12	36.344
2021 10 18 13	36.344
2021 10 18 14	36.344
2021 10 18 15	36.344
2021 10 18 16	36.344
2021 10 18 17	36.344
2021 10 18 18	36.344
2021 10 18 19	36.344
2021 10 18 20	36.344
2021 10 18 21	36.344
2021 10 18 22	36.344
2021 10 18 23	36.344
2021 10 19 00	36.308
2021 10 19 01	36.308
2021 10 19 02	36.308
2021 10 19 03	36.308
2021 10 19 04	36.308
2021 10 19 05	36.308
2021 10 19 06	36.308
2021 10 19 07	36.308
2021 10 19 08	36.308
2021 10 19 09	36.308
2021 10 19 10	36.308
2021 10 19 11	36.308
2021 10 19 12	36.308
2021 10 19 13	36.308
2021 10 19 14	36.308
2021 10 19 15	36.308
2021 10 19 16	36.308
2021 10 19 17	36.308
2021 10 19 18	36.308
2021 10 19 19	36.308
2021 10 19 20	36.308
2021 10 19 21	36.308
2021 10 19 22	36.308
2021 10 19 23	36.308
2021 10 20 00	36.309
2021 10 20 01	36.309
2021 10 20 02	36.309
2021 10 20 03	36.309
2021 10 20 04	36.309
2021 10 20 05	36.309
2021 10 20 06	36.309
2021 10 20 07	36.309
2021 10 20 08	36.309
2021 10 20 09	36.309
2021 10 20 10	36.309
2021 10 20 11	36.309
2021 10 20 12	36.309
2021 10 20 13	36.309
2021 10 20 14	36.309
2021 10 20 15	36.309
2021 10 20 16	36.309
2021 10 20 17	36.309
2021 10 20 18	36.309
2021 10 20 19	36.309
2021 10 20 20	36.309
2021 10 20 21	36.309
2021 10 20 22	36.309
2021 10 20 23	36.309
2021 10 21 00	36.298
2021 10 21 01	36.298
2021 10 21 02	36.298
2021 10 21 03	36.298
2021 10 21 04	36.298
2021 10 21 05	36.298
2021 10 21 06	36.298
2021 10 21 07	36.298
2021 10 21 08	36.298
2021 10 21 09	36.298
2021 10 21 10	36.298
2021 10 21 11	36.298
2021 10 21 12	36.298
2021 10 21 13	36.298
2021 10 21 14	36.298
2021 10 21 15	36.298
2021 10 21 16	36.298
2021 10 21 17	36.298
2021 10 21 18	36.298
2021 10 21 19	36.298
2021 10 21 20	36.298
2021 10 21 21	36.298
2021 10 21 22	36.298
2021 10 21 23	36.298
2021 10 22 00	36.292
2021 10 22 01	36.292
2021 10 22 02	36.292
2021 10 22 03	36.292
2021 10 22 04	36.292
2021 10 22 05	36.292
2021 10 22 06	36.292
2021 10 22 07	36.292
2021 10 22 08	36.292
2021 10 22 09	36.292
2021 10 22 10	36.292
2021 10 22 11	36.292
2021 10 22 12	36.292
2021 10 22 13	36.292
2021 10 22 14	36.292
2021 10 22 15	36.292
2021 10 22 16	36.292
2021 10 22 17	36.292
2021 10 22 18	36.292
2021 10 22 19	36.292
2021 10 22 20	36.292
2021 10 22 21	36.292
2021 10 22 22	36.292
2021 10 22 23	36.292
2021 10 23 00	36.322
2021 10 23 01	36.322
2021 10 23 02	36.322
2021 10 23 03	36.322
2021 10 23 04	36.322
2021 10 23 05	36.322
2021 10 23 06	36.322
2021 10 23 07	36.322
2021 10 23 08	36.322
2021 10 23 09	36.322
2021 10 23 10	36.322
2021 10 23 11	36.322
2021 10 23 12	36.322
2021 10 23 13	36.322
2021 10 23 14	36.322
2021 10 23 15	36.322
2021 10 23 16	36.322
2021 10 23 17	36.322
2021 10 23 18	36.322
2021 10 23 19	36.322
2021 10 23 20	36.322
2021 10 23 21	36.322
2021 10 23 22	36.322
2021 10 23 23	36.322
2021 10 24 00	36.385
2021 10 24 01	36.385
2021 10 24 02	36.385
2021 10 24 03	36.385
2021 10 24 04	36.385
2021 10 24 05	36.385
2021 10 24 06	36.385
2021 10 24 07	36.385
2021 10 24 08	36.385
2021 10 24 09	36.385
2021 10 24 10	36.385
2021 10 24 11	36.385
2021 10 24 12	36.385
2021 10 24 13	36.385
2021 10 24 14	36.385
2021 10 24 15	36.385
2021 10 24 16	36.385
2021 10 24 17	36.385
2021 10 24 18	36.385
2021 10 24 19	36.385
2021 10 24 20	36.385
2021 10 24 21	36.385
2021 10 24 22	36.385
2021 10 24 23	36.385
2021 10 25 00	36.388
2021 10 25 01	36.388
2021 10 25 02	36.388
2021 10 25 03	36.388
2021 10 25 04	36.388
2021 10 25 05	36.388
2021 10 25 06	36.388
2021 10 25 07	36.388
2021 10 25 08	36.388
2021 10 25 09	36.388
2021 10 25 10	36.388
2021 10 25 11	36.388
2021 10 25 12	36.388
2021 10 25 13	36.388
2021 10 25 14	36.388
2021 10 25 15	36.388
2021 10 25 16	36.388
2021 10 25 17	36.388
2021 10 25 18	36.388
2021 10 25 19	36.388
2021 10 25 20	36.388
2021 10 25 21	36.388
2021 10 25 22	36.388
2021 10 25 23	36.388
2021 10 26 00	36.387
2021 10 26 01	36.387
2021 10 26 02	36.387
2021 10 26 03	36.387
2021 10 26 04	36.387
2021 10 26 05	36.387
2021 10 26 06	36.387
2021 10 26 07	36.387
2021 10 26 08	36.387
2021 10 26 09	36.387
2021 10 26 10	36.387
2021 10 26 11	36.387
2021 10 26 12	36.387
2021 10 26 13	36.387
2021 10 26 14	36.387
2021 10 26 15	36.387
2021 10 26 16	36.387
2021 10 26 17	36.387
2021 10 26 18	36.387
2021 10 26 19	36.387
2021 10 26 20	36.387
2021 10 26 21	36.387
2021 10 26 22	36.387
2021 10 26 23	36.387
2021 10 27 00	36.431
2021 10 27 01	36.431
2021 10 27 02	36.431
2021 10 27 03	36.431
2021 10 27 04	36.431
2021 10 27 05	36.431
2021 10 27 06	36.431
2021 10 27 07	36.431
2021 10 27 08	36.431
2021 10 27 09	36.431
2021 10 27 10	36.431
2021 10 27 11	36.431
2021 10 27 12	36.431
2021 10 27 13	36.431
2021 10 27 14	36.431
2021 10 27 15	36.431
2021 10 27 16	36.431
2021 10 27 17	36.431
2021 10 27 18	36.431
2021 10 27 19	36.431
2021 10 27 20	36.431
2021 10 27 21	36.431
2021 10 27 22	36.431
2021 10 27 23	36.431
2021 10 28 00	36.405
2021 10 28 01	36.405
2021 10 28 02	36.405
2021 10 28 03	36.405
2021 10 28 04	36.405
2021 10 28 05	36.405
2021 10 28 06	36.405
2021 10 28 07	36.405
2021 10 28 08	36.405
2021 10 28 09	36.405
2021 10 28 10	36.405
2021 10 28 11	36.405
2021 10 28 12	36.405
2021 10 28 13	36.405
2021 10 28 14	36.405
2021 10 28 15	36.405
2021 10 28 16	36.405
2021 10 28 17	36.405
2021 10 28 18	36.405
2021 10 28 19	36.405
2021 10 28 20	36.405
2021 10 28 21	36.405
2021 10 28 22	36.405
2021 10 28 23	36.405
2021 10 29 00	36.304
2021 10 29 01	36.304
2021 10 29 02	36.304
2021 10 29 03	36.304
2021 10 29 04	36.304
2021 10 29 05	36.304
2021 10 29 06	36.304
2021 10 29 07	36.304
2021 10 29 08	36.304
2021 10 29 09	36.304
2021 10 29 10	36.304
2021 10 29 11	36.304
2021 10 29 12	36.304
2021 10 29 13	36.304
2021 10 29 14	36.304
2021 10 29 15	36.304
2021 10 29 16	36.304
2021 10 29 17	36.304
2021 10 29 18	36.304
2021 10 29 19	36.304
2021 10 29 20	36.304
2021 10 29 21	36.304
2021 10 29 22	36.304
2021 10 29 23	36.304
2021 10 30 00	36.218
2021 10 30 01	36.218
2021 10 30 02	36.218
2021 10 30 03	36.218
2021 10 30 04	36.218
2021 10 30 05	36.218
2021 10 30 06	36.218
2021 10 30 07	36.218
2021 10 30 08	36.218
2021 10 30 09	36.218
2021 10 30 10	36.218
2021 10 30 11	36.218
2021 10 30 12	36.218
